,season,times,pontos,gols_marcados,gols_levados,vitorias,derrotas,empates,time_ganhou,time_derrota,time_empate,placar_vitoria,placar_derrota,placar_empate
216,2022,America MG,53,40,40,15,15,8,"['Juventude, Athletico-PR, Atletico-MG, Cuiaba, Goias, Atletico GO, Avai, Juventude, Santos, Coritiba, Corinthians, Ceara, Fluminense, Internacional, Bragantino']","['Avai, Santos, Coritiba, Ceara, Sao Paulo, Fortaleza, Flamengo RJ, Internacional, Bragantino, Palmeiras, Cuiaba, Sao Paulo, Fortaleza, Flamengo RJ, Palmeiras']","['Botafogo RJ, Corinthians, Fluminense, Athletico-PR, Atletico-MG, Botafogo RJ, Goias, Atletico GO']","['America MG-4X1-Juventude', 'America MG-1X0-Athletico-PR', 'Atletico-MG-1X2-America MG', 'America MG-2X1-Cuiaba', 'America MG-1X0-Goias', 'Atletico GO-0X1-America MG', 'America MG-3X1-Avai', 'Juventude-0X1-America MG', 'America MG-1X0-Santos', 'America MG-2X0-Coritiba', 'America MG-1X0-Corinthians', 'Ceara-1X2-America MG', 'Fluminense-0X2-America MG', 'America MG-1X0-Internacional', 'Bragantino-1X4-America MG']","['Avai-1X0-America MG', 'Santos-3X0-America MG', 'Coritiba-1X0-America MG', 'America MG-0X2-Ceara', 'Sao Paulo-1X0-America MG', 'Fortaleza-1X0-America MG', 'Flamengo RJ-3X0-America MG', 'Internacional-1X0-America MG', 'America MG-0X3-Bragantino', 'America MG-0X1-Palmeiras', 'Cuiaba-2X1-America MG', 'America MG-1X2-Sao Paulo', 'America MG-1X2-Fortaleza', 'America MG-1X2-Flamengo RJ', 'Palmeiras-2X1-America MG']","['America MG-1X1-Botafogo RJ', 'Corinthians-1X1-America MG', 'America MG-0X0-Fluminense', 'Athletico-PR-1X1-America MG', 'America MG-1X1-Atletico-MG', 'Botafogo RJ-0X0-America MG', 'Goias-2X2-America MG', 'America MG-1X1-Atletico GO']"
217,2022,Goias,46,40,53,11,14,13,"['Atletico GO, Santos, Botafogo RJ, Cuiaba, Athletico-PR, Coritiba, Atletico-MG, Atletico GO, Santos, Cuiaba, Juventude']","['Coritiba, Avai, Flamengo RJ, Internacional, Corinthians, America MG, Fluminense, Palmeiras, Botafogo RJ, Fortaleza, Internacional, Athletico-PR, Fluminense, Sao Paulo']","['Palmeiras, Atletico-MG, Bragantino, Fortaleza, Ceara, Juventude, Sao Paulo, Avai, Flamengo RJ, Bragantino, Ceara, America MG, Corinthians']","['Atletico GO-0X1-Goias', 'Goias-1X0-Santos', 'Botafogo RJ-1X2-Goias', 'Goias-1X0-Cuiaba', 'Goias-2X1-Athletico-PR', 'Goias-1X0-Coritiba', 'Atletico-MG-0X1-Goias', 'Goias-2X1-Atletico GO', 'Santos-1X2-Goias', 'Cuiaba-1X2-Goias', 'Goias-1X0-Juventude']","['Coritiba-3X0-Goias', 'Avai-3X2-Goias', 'Flamengo RJ-1X0-Goias', 'Goias-1X2-Internacional', 'Corinthians-1X0-Goias', 'America MG-1X0-Goias', 'Goias-2X3-Fluminense', 'Palmeiras-3X0-Goias', 'Goias-0X1-Botafogo RJ', 'Goias-0X1-Fortaleza', 'Internacional-4X2-Goias', 'Athletico-PR-3X2-Goias', 'Fluminense-3X0-Goias', 'Goias-0X4-Sao Paulo']","['Goias-1X1-Palmeiras', 'Goias-2X2-Atletico-MG', 'Goias-1X1-Bragantino', 'Fortaleza-1X1-Goias', 'Goias-1X1-Ceara', 'Juventude-0X0-Goias', 'Sao Paulo-3X3-Goias', 'Goias-1X1-Avai', 'Goias-1X1-Flamengo RJ', 'Bragantino-1X1-Goias', 'Ceara-1X1-Goias', 'Goias-2X2-America MG', 'Goias-0X0-Corinthians']"
218,2022,Avai,35,34,60,9,21,8,"['America MG, Goias, Coritiba, Botafogo RJ, Fortaleza, Santos, Atletico-MG, Ceara, Flamengo RJ']","['Corinthians, Juventude, Athletico-PR, Atletico-MG, Atletico GO, Fluminense, Cuiaba, Bragantino, Ceara, Flamengo RJ, America MG, Internacional, Coritiba, Sao Paulo, Atletico GO, Botafogo RJ, Fortaleza, Fluminense, Palmeiras, Cuiaba, Bragantino']","['Internacional, Sao Paulo, Palmeiras, Corinthians, Goias, Juventude, Athletico-PR, Santos']","['Avai-1X0-America MG', 'Avai-3X2-Goias', 'Avai-2X1-Coritiba', 'Botafogo RJ-0X1-Avai', 'Avai-3X2-Fortaleza', 'Avai-1X0-Santos', 'Avai-1X0-Atletico-MG', 'Avai-2X0-Ceara', 'Flamengo RJ-1X2-Avai']","['Corinthians-3X0-Avai', 'Avai-1X2-Juventude', 'Athletico-PR-2X1-Avai', 'Atletico-MG-2X1-Avai', 'Atletico GO-2X1-Avai', 'Fluminense-2X0-Avai', 'Avai-1X2-Cuiaba', 'Bragantino-4X0-Avai', 'Ceara-1X0-Avai', 'Avai-1X2-Flamengo RJ', 'America MG-3X1-Avai', 'Avai-0X1-Internacional', 'Coritiba-1X0-Avai', 'Sao Paulo-4X0-Avai', 'Avai-1X2-Atletico GO', 'Avai-1X2-Botafogo RJ', 'Fortaleza-2X0-Avai', 'Avai-0X3-Fluminense', 'Palmeiras-3X0-Avai', 'Cuiaba-1X0-Avai', 'Avai-1X2-Bragantino']","['Internacional-0X0-Avai', 'Avai-1X1-Sao Paulo', 'Avai-2X2-Palmeiras', 'Avai-1X1-Corinthians', 'Goias-1X1-Avai', 'Juventude-1X1-Avai', 'Avai-1X1-Athletico-PR', 'Santos-1X1-Avai']"
219,2022,Bragantino,44,49,59,11,16,11,"['Atletico GO, Ceara, Flamengo RJ, Coritiba, Avai, America MG, Fortaleza, Juventude, Cuiaba, Athletico-PR, Avai']","['Corinthians, Palmeiras, Internacional, Athletico-PR, Botafogo RJ, Fluminense, Atletico GO, Sao Paulo, Corinthians, Flamengo RJ, Coritiba, Santos, Botafogo RJ, America MG, Fortaleza, Fluminense']","['Juventude, Sao Paulo, Atletico-MG, Goias, Cuiaba, Santos, Ceara, Palmeiras, Atletico-MG, Goias, Internacional']","['Bragantino-4X0-Atletico GO', 'Ceara-0X1-Bragantino', 'Bragantino-1X0-Flamengo RJ', 'Bragantino-4X2-Coritiba', 'Bragantino-4X0-Avai', 'America MG-0X3-Bragantino', 'Bragantino-2X1-Fortaleza', 'Bragantino-1X0-Juventude', 'Bragantino-2X1-Cuiaba', 'Bragantino-4X2-Athletico-PR', 'Avai-1X2-Bragantino']","['Bragantino-0X1-Corinthians', 'Palmeiras-2X0-Bragantino', 'Bragantino-0X2-Internacional', 'Athletico-PR-4X2-Bragantino', 'Bragantino-0X1-Botafogo RJ', 'Fluminense-2X1-Bragantino', 'Atletico GO-2X1-Bragantino', 'Sao Paulo-3X0-Bragantino', 'Corinthians-1X0-Bragantino', 'Flamengo RJ-4X1-Bragantino', 'Coritiba-2X1-Bragantino', 'Bragantino-0X2-Santos', 'Botafogo RJ-2X1-Bragantino', 'Bragantino-1X4-America MG', 'Fortaleza-6X0-Bragantino', 'Bragantino-0X1-Fluminense']","['Juventude-2X2-Bragantino', 'Bragantino-1X1-Sao Paulo', 'Bragantino-1X1-Atletico-MG', 'Goias-1X1-Bragantino', 'Cuiaba-1X1-Bragantino', 'Santos-2X2-Bragantino', 'Bragantino-1X1-Ceara', 'Bragantino-2X2-Palmeiras', 'Atletico-MG-1X1-Bragantino', 'Bragantino-1X1-Goias', 'Internacional-0X0-Bragantino']"
220,2023,Fortaleza,54,45,44,15,14,9,"['Coritiba, Fluminense, Vasco, Cruzeiro, Atletico-MG, Athletico-PR, Santos, Internacional, Coritiba, Corinthians, Sao Paulo, America MG, Bragantino, Goias, Santos']","['America MG, Botafogo RJ, Flamengo RJ, Cuiaba, Palmeiras, Bragantino, Goias, Fluminense, Vasco, Bahia, Atletico-MG, Flamengo RJ, Cuiaba, Cruzeiro']","['Internacional, Corinthians, Sao Paulo, Gremio, Bahia, Gremio, Athletico-PR, Botafogo RJ, Palmeiras']","['Coritiba-0X3-Fortaleza', 'Fortaleza-4X2-Fluminense', 'Fortaleza-2X0-Vasco', 'Cruzeiro-0X1-Fortaleza', 'Fortaleza-2X1-Atletico-MG', 'Fortaleza-1X0-Athletico-PR', 'Fortaleza-4X0-Santos', 'Internacional-0X1-Fortaleza', 'Fortaleza-3X1-Coritiba', 'Fortaleza-2X1-Corinthians', 'Sao Paulo-1X2-Fortaleza', 'Fortaleza-3X2-America MG', 'Bragantino-1X2-Fortaleza', 'Fortaleza-1X0-Goias', 'Santos-1X2-Fortaleza']","['America MG-2X1-Fortaleza', 'Botafogo RJ-2X0-Fortaleza', 'Flamengo RJ-2X0-Fortaleza', 'Fortaleza-0X1-Cuiaba', 'Palmeiras-3X1-Fortaleza', 'Fortaleza-0X3-Bragantino', 'Goias-1X0-Fortaleza', 'Fluminense-1X0-Fortaleza', 'Vasco-1X0-Fortaleza', 'Bahia-2X0-Fortaleza', 'Atletico-MG-3X1-Fortaleza', 'Fortaleza-0X2-Flamengo RJ', 'Cuiaba-2X1-Fortaleza', 'Fortaleza-0X1-Cruzeiro']","['Fortaleza-1X1-Internacional', 'Corinthians-1X1-Fortaleza', 'Fortaleza-0X0-Sao Paulo', 'Gremio-0X0-Fortaleza', 'Fortaleza-0X0-Bahia', 'Fortaleza-1X1-Gremio', 'Athletico-PR-1X1-Fortaleza', 'Fortaleza-2X2-Botafogo RJ', 'Fortaleza-2X2-Palmeiras']"
221,2023,Flamengo RJ,66,56,42,19,10,9,"['Coritiba, Goias, Bahia, Corinthians, Vasco, Gremio, Santos, Fortaleza, Atletico-MG, Coritiba, Botafogo RJ, Bahia, Cruzeiro, Vasco, Fortaleza, Palmeiras, Bragantino, America MG, Cuiaba']","['Internacional, Botafogo RJ, Athletico-PR, Bragantino, Cuiaba, Athletico-PR, Gremio, Santos, Atletico-MG, Sao Paulo']","['Cruzeiro, Palmeiras, Fluminense, America MG, Sao Paulo, Internacional, Goias, Corinthians, Fluminense']","['Flamengo RJ-3X0-Coritiba', 'Flamengo RJ-2X0-Goias', 'Bahia-2X3-Flamengo RJ', 'Flamengo RJ-1X0-Corinthians', 'Vasco-1X4-Flamengo RJ', 'Flamengo RJ-3X0-Gremio', 'Santos-2X3-Flamengo RJ', 'Flamengo RJ-2X0-Fortaleza', 'Atletico-MG-1X2-Flamengo RJ', 'Coritiba-2X3-Flamengo RJ', 'Botafogo RJ-1X2-Flamengo RJ', 'Flamengo RJ-1X0-Bahia', 'Cruzeiro-0X2-Flamengo RJ', 'Flamengo RJ-1X0-Vasco', 'Fortaleza-0X2-Flamengo RJ', 'Flamengo RJ-3X0-Palmeiras', 'Flamengo RJ-1X0-Bragantino', 'America MG-0X3-Flamengo RJ', 'Flamengo RJ-2X1-Cuiaba']","['Internacional-2X1-Flamengo RJ', 'Flamengo RJ-2X3-Botafogo RJ', 'Athletico-PR-2X1-Flamengo RJ', 'Bragantino-4X0-Flamengo RJ', 'Cuiaba-3X0-Flamengo RJ', 'Flamengo RJ-0X3-Athletico-PR', 'Gremio-3X2-Flamengo RJ', 'Flamengo RJ-1X2-Santos', 'Flamengo RJ-0X3-Atletico-MG', 'Sao Paulo-1X0-Flamengo RJ']","['Flamengo RJ-1X1-Cruzeiro', 'Palmeiras-1X1-Flamengo RJ', 'Fluminense-0X0-Flamengo RJ', 'Flamengo RJ-1X1-America MG', 'Flamengo RJ-1X1-Sao Paulo', 'Flamengo RJ-0X0-Internacional', 'Goias-0X0-Flamengo RJ', 'Corinthians-1X1-Flamengo RJ', 'Flamengo RJ-1X1-Fluminense']"
222,2023,Vasco,45,41,51,12,17,9,"['Atletico-MG, Cuiaba, Gremio, Atletico-MG, Fluminense, Coritiba, America MG, Fortaleza, Cuiaba, Botafogo RJ, America MG, Bragantino']","['Bahia, Santos, Sao Paulo, Fortaleza, Flamengo RJ, Internacional, Goias, Botafogo RJ, Cruzeiro, Athletico-PR, Corinthians, Palmeiras, Santos, Flamengo RJ, Internacional, Corinthians, Gremio']","['Palmeiras, Fluminense, Coritiba, Bragantino, Bahia, Sao Paulo, Goias, Cruzeiro, Athletico-PR']","['Atletico-MG-1X2-Vasco', 'Vasco-1X0-Cuiaba', 'Vasco-1X0-Gremio', 'Vasco-1X0-Atletico-MG', 'Vasco-4X2-Fluminense', 'Vasco-5X1-Coritiba', 'America MG-0X1-Vasco', 'Vasco-1X0-Fortaleza', 'Cuiaba-0X2-Vasco', 'Vasco-1X0-Botafogo RJ', 'Vasco-2X1-America MG', 'Vasco-2X1-Bragantino']","['Vasco-0X1-Bahia', 'Vasco-0X1-Santos', 'Sao Paulo-4X2-Vasco', 'Fortaleza-2X0-Vasco', 'Vasco-1X4-Flamengo RJ', 'Internacional-2X1-Vasco', 'Vasco-0X1-Goias', 'Botafogo RJ-2X0-Vasco', 'Vasco-0X1-Cruzeiro', 'Vasco-0X2-Athletico-PR', 'Corinthians-3X1-Vasco', 'Palmeiras-1X0-Vasco', 'Santos-4X1-Vasco', 'Flamengo RJ-1X0-Vasco', 'Vasco-1X2-Internacional', 'Vasco-2X4-Corinthians', 'Gremio-1X0-Vasco']","['Vasco-2X2-Palmeiras', 'Fluminense-1X1-Vasco', 'Coritiba-1X1-Vasco', 'Bragantino-1X1-Vasco', 'Bahia-1X1-Vasco', 'Vasco-0X0-Sao Paulo', 'Goias-1X1-Vasco', 'Cruzeiro-2X2-Vasco', 'Athletico-PR-0X0-Vasco']"
223,2023,Fluminense,56,51,47,16,14,8,"['America MG, Athletico-PR, Cruzeiro, Cuiaba, Bragantino, Bahia, Internacional, Santos, Palmeiras, America MG, Fortaleza, Cruzeiro, Goias, Sao Paulo, Coritiba, Santos']","['Fortaleza, Botafogo RJ, Corinthians, Sao Paulo, Coritiba, Gremio, Vasco, Cuiaba, Botafogo RJ, Bragantino, Atletico-MG, Bahia, Palmeiras, Gremio']","['Vasco, Goias, Atletico-MG, Flamengo RJ, Athletico-PR, Corinthians, Internacional, Flamengo RJ']","['America MG-0X3-Fluminense', 'Fluminense-2X0-Athletico-PR', 'Cruzeiro-0X2-Fluminense', 'Fluminense-2X0-Cuiaba', 'Fluminense-2X1-Bragantino', 'Fluminense-2X1-Bahia', 'Fluminense-2X0-Internacional', 'Fluminense-1X0-Santos', 'Fluminense-2X1-Palmeiras', 'Fluminense-3X1-America MG', 'Fluminense-1X0-Fortaleza', 'Fluminense-1X0-Cruzeiro', 'Fluminense-5X3-Goias', 'Fluminense-1X0-Sao Paulo', 'Fluminense-2X1-Coritiba', 'Santos-0X3-Fluminense']","['Fortaleza-4X2-Fluminense', 'Botafogo RJ-1X0-Fluminense', 'Corinthians-2X0-Fluminense', 'Sao Paulo-1X0-Fluminense', 'Coritiba-2X0-Fluminense', 'Gremio-2X1-Fluminense', 'Vasco-4X2-Fluminense', 'Cuiaba-3X0-Fluminense', 'Fluminense-0X2-Botafogo RJ', 'Bragantino-1X0-Fluminense', 'Atletico-MG-2X0-Fluminense', 'Bahia-1X0-Fluminense', 'Palmeiras-1X0-Fluminense', 'Fluminense-2X3-Gremio']","['Fluminense-1X1-Vasco', 'Goias-2X2-Fluminense', 'Fluminense-1X1-Atletico-MG', 'Fluminense-0X0-Flamengo RJ', 'Athletico-PR-2X2-Fluminense', 'Fluminense-3X3-Corinthians', 'Internacional-0X0-Fluminense', 'Flamengo RJ-1X1-Fluminense']"
224,2023,Atletico-MG,66,52,32,19,10,9,"['Athletico-PR, Cuiaba, Internacional, Coritiba, Cruzeiro, Sao Paulo, Bahia, Santos, Botafogo RJ, Cuiaba, Internacional, Palmeiras, Bragantino, Fluminense, Fortaleza, Goias, Gremio, Flamengo RJ, Sao Paulo']","['Vasco, Botafogo RJ, Fortaleza, Corinthians, Gremio, Flamengo RJ, Vasco, Coritiba, Cruzeiro, Bahia']","['Santos, Palmeiras, Bragantino, Fluminense, America MG, Goias, Athletico-PR, America MG, Corinthians']","['Atletico-MG-2X1-Athletico-PR', 'Cuiaba-0X4-Atletico-MG', 'Atletico-MG-2X0-Internacional', 'Coritiba-1X2-Atletico-MG', 'Cruzeiro-0X1-Atletico-MG', 'Sao Paulo-0X2-Atletico-MG', 'Atletico-MG-1X0-Bahia', 'Atletico-MG-2X0-Santos', 'Atletico-MG-1X0-Botafogo RJ', 'Atletico-MG-1X0-Cuiaba', 'Internacional-0X2-Atletico-MG', 'Palmeiras-0X2-Atletico-MG', 'Bragantino-1X2-Atletico-MG', 'Atletico-MG-2X0-Fluminense', 'Atletico-MG-3X1-Fortaleza', 'Atletico-MG-2X1-Goias', 'Atletico-MG-3X0-Gremio', 'Flamengo RJ-0X3-Atletico-MG', 'Atletico-MG-2X1-Sao Paulo']","['Atletico-MG-1X2-Vasco', 'Botafogo RJ-2X0-Atletico-MG', 'Fortaleza-2X1-Atletico-MG', 'Atletico-MG-0X1-Corinthians', 'Gremio-1X0-Atletico-MG', 'Atletico-MG-1X2-Flamengo RJ', 'Vasco-1X0-Atletico-MG', 'Atletico-MG-1X2-Coritiba', 'Atletico-MG-0X1-Cruzeiro', 'Bahia-4X1-Atletico-MG']","['Santos-0X0-Atletico-MG', 'Atletico-MG-1X1-Palmeiras', 'Atletico-MG-1X1-Bragantino', 'Fluminense-1X1-Atletico-MG', 'Atletico-MG-2X2-America MG', 'Goias-0X0-Atletico-MG', 'Athletico-PR-1X1-Atletico-MG', 'America MG-1X1-Atletico-MG', 'Corinthians-1X1-Atletico-MG']"
225,2023,Botafogo RJ,64,58,37,18,10,10,"['Sao Paulo, Bahia, Flamengo RJ, Atletico-MG, Corinthians, Fluminense, America MG, Fortaleza, Cuiaba, Palmeiras, Vasco, Gremio, Bragantino, Coritiba, Internacional, Bahia, Fluminense, America MG']","['Goias, Athletico-PR, Flamengo RJ, Atletico-MG, Corinthians, Cuiaba, Palmeiras, Vasco, Gremio, Internacional']","['Santos, Cruzeiro, Sao Paulo, Goias, Athletico-PR, Bragantino, Fortaleza, Santos, Coritiba, Cruzeiro']","['Botafogo RJ-2X1-Sao Paulo', 'Bahia-1X2-Botafogo RJ', 'Flamengo RJ-2X3-Botafogo RJ', 'Botafogo RJ-2X0-Atletico-MG', 'Botafogo RJ-3X0-Corinthians', 'Botafogo RJ-1X0-Fluminense', 'Botafogo RJ-2X0-America MG', 'Botafogo RJ-2X0-Fortaleza', 'Cuiaba-0X1-Botafogo RJ', 'Palmeiras-0X1-Botafogo RJ', 'Botafogo RJ-2X0-Vasco', 'Gremio-0X2-Botafogo RJ', 'Botafogo RJ-2X0-Bragantino', 'Botafogo RJ-4X1-Coritiba', 'Botafogo RJ-3X1-Internacional', 'Botafogo RJ-3X0-Bahia', 'Fluminense-0X2-Botafogo RJ', 'America MG-1X2-Botafogo RJ']","['Goias-2X1-Botafogo RJ', 'Athletico-PR-1X0-Botafogo RJ', 'Botafogo RJ-1X2-Flamengo RJ', 'Atletico-MG-1X0-Botafogo RJ', 'Corinthians-1X0-Botafogo RJ', 'Botafogo RJ-0X1-Cuiaba', 'Botafogo RJ-3X4-Palmeiras', 'Vasco-1X0-Botafogo RJ', 'Botafogo RJ-3X4-Gremio', 'Internacional-3X1-Botafogo RJ']","['Santos-2X2-Botafogo RJ', 'Cruzeiro-0X0-Botafogo RJ', 'Sao Paulo-0X0-Botafogo RJ', 'Botafogo RJ-1X1-Goias', 'Botafogo RJ-1X1-Athletico-PR', 'Bragantino-2X2-Botafogo RJ', 'Fortaleza-2X2-Botafogo RJ', 'Botafogo RJ-1X1-Santos', 'Coritiba-1X1-Botafogo RJ', 'Botafogo RJ-0X0-Cruzeiro']"
226,2023,Santos,43,39,64,11,17,10,"['America MG, Bahia, Vasco, Goias, Gremio, Bahia, Vasco, Palmeiras, Coritiba, Flamengo RJ, Goias']","['Gremio, Cruzeiro, Bragantino, Corinthians, Flamengo RJ, Cuiaba, Sao Paulo, Fluminense, Fortaleza, Atletico-MG, America MG, Cruzeiro, Bragantino, Internacional, Fluminense, Athletico-PR, Fortaleza']","['Atletico-MG, Palmeiras, Internacional, Coritiba, Botafogo RJ, Athletico-PR, Corinthians, Cuiaba, Sao Paulo, Botafogo RJ']","['Santos-3X2-America MG', 'Santos-3X0-Bahia', 'Vasco-0X1-Santos', 'Santos-4X3-Goias', 'Santos-2X1-Gremio', 'Bahia-1X2-Santos', 'Santos-4X1-Vasco', 'Palmeiras-1X2-Santos', 'Santos-2X1-Coritiba', 'Flamengo RJ-1X2-Santos', 'Goias-0X1-Santos']","['Gremio-1X0-Santos', 'Cruzeiro-2X1-Santos', 'Bragantino-2X0-Santos', 'Santos-0X2-Corinthians', 'Santos-2X3-Flamengo RJ', 'Cuiaba-3X0-Santos', 'Sao Paulo-4X1-Santos', 'Fluminense-1X0-Santos', 'Fortaleza-4X0-Santos', 'Atletico-MG-2X0-Santos', 'America MG-2X0-Santos', 'Santos-0X3-Cruzeiro', 'Santos-1X3-Bragantino', 'Internacional-7X1-Santos', 'Santos-0X3-Fluminense', 'Athletico-PR-3X0-Santos', 'Santos-1X2-Fortaleza']","['Santos-0X0-Atletico-MG', 'Santos-0X0-Palmeiras', 'Santos-1X1-Internacional', 'Coritiba-0X0-Santos', 'Santos-2X2-Botafogo RJ', 'Santos-1X1-Athletico-PR', 'Corinthians-1X1-Santos', 'Santos-0X0-Cuiaba', 'Santos-0X0-Sao Paulo', 'Botafogo RJ-1X1-Santos']"
227,2023,Corinthians,50,47,48,12,12,14,"['Cruzeiro, Fluminense, Santos, Atletico-MG, Vasco, Coritiba, Botafogo RJ, Cuiaba, Athletico-PR, Gremio, Vasco, Coritiba']","['Goias, Palmeiras, Botafogo RJ, Flamengo RJ, America MG, Athletico-PR, Bragantino, Fortaleza, Sao Paulo, Bragantino, Bahia, Internacional']","['Fortaleza, Sao Paulo, Cuiaba, Bahia, Internacional, Cruzeiro, Goias, Palmeiras, Gremio, Flamengo RJ, Fluminense, America MG, Santos, Atletico-MG']","['Corinthians-2X1-Cruzeiro', 'Corinthians-2X0-Fluminense', 'Santos-0X2-Corinthians', 'Atletico-MG-0X1-Corinthians', 'Corinthians-3X1-Vasco', 'Corinthians-3X1-Coritiba', 'Corinthians-1X0-Botafogo RJ', 'Cuiaba-0X1-Corinthians', 'Corinthians-1X0-Athletico-PR', 'Gremio-0X1-Corinthians', 'Vasco-2X4-Corinthians', 'Coritiba-0X2-Corinthians']","['Goias-3X1-Corinthians', 'Palmeiras-2X1-Corinthians', 'Botafogo RJ-3X0-Corinthians', 'Flamengo RJ-1X0-Corinthians', 'America MG-2X0-Corinthians', 'Athletico-PR-1X0-Corinthians', 'Corinthians-0X1-Bragantino', 'Fortaleza-2X1-Corinthians', 'Sao Paulo-2X1-Corinthians', 'Bragantino-1X0-Corinthians', 'Corinthians-1X5-Bahia', 'Corinthians-1X2-Internacional']","['Corinthians-1X1-Fortaleza', 'Corinthians-1X1-Sao Paulo', 'Corinthians-1X1-Cuiaba', 'Bahia-0X0-Corinthians', 'Internacional-2X2-Corinthians', 'Cruzeiro-1X1-Corinthians', 'Corinthians-1X1-Goias', 'Corinthians-0X0-Palmeiras', 'Corinthians-4X4-Gremio', 'Corinthians-1X1-Flamengo RJ', 'Fluminense-3X3-Corinthians', 'Corinthians-1X1-America MG', 'Corinthians-1X1-Santos', 'Corinthians-1X1-Atletico-MG']"
228,2023,Bahia,44,50,53,12,18,8,"['Vasco, Coritiba, Palmeiras, America MG, Bragantino, Coritiba, Goias, Internacional, Fortaleza, Fluminense, Corinthians, Atletico-MG']","['Bragantino, Botafogo RJ, Santos, Flamengo RJ, Internacional, Fluminense, Gremio, Athletico-PR, Atletico-MG, Botafogo RJ, Santos, Flamengo RJ, Cruzeiro, Palmeiras, Gremio, Cuiaba, Sao Paulo, America MG']","['Goias, Fortaleza, Cruzeiro, Cuiaba, Corinthians, Sao Paulo, Vasco, Athletico-PR']","['Vasco-0X1-Bahia', 'Bahia-3X1-Coritiba', 'Bahia-1X0-Palmeiras', 'Bahia-3X1-America MG', 'Bahia-4X0-Bragantino', 'Coritiba-2X4-Bahia', 'Goias-4X6-Bahia', 'Bahia-1X0-Internacional', 'Bahia-2X0-Fortaleza', 'Bahia-1X0-Fluminense', 'Corinthians-1X5-Bahia', 'Bahia-4X1-Atletico-MG']","['Bragantino-2X1-Bahia', 'Bahia-1X2-Botafogo RJ', 'Santos-3X0-Bahia', 'Bahia-2X3-Flamengo RJ', 'Internacional-2X0-Bahia', 'Fluminense-2X1-Bahia', 'Bahia-1X2-Gremio', 'Athletico-PR-2X0-Bahia', 'Atletico-MG-1X0-Bahia', 'Botafogo RJ-3X0-Bahia', 'Bahia-1X2-Santos', 'Flamengo RJ-1X0-Bahia', 'Cruzeiro-3X0-Bahia', 'Palmeiras-1X0-Bahia', 'Gremio-1X0-Bahia', 'Bahia-0X3-Cuiaba', 'Bahia-0X1-Sao Paulo', 'America MG-3X2-Bahia']","['Bahia-1X1-Goias', 'Fortaleza-0X0-Bahia', 'Bahia-2X2-Cruzeiro', 'Cuiaba-1X1-Bahia', 'Bahia-0X0-Corinthians', 'Sao Paulo-0X0-Bahia', 'Bahia-1X1-Vasco', 'Bahia-1X1-Athletico-PR']"
229,2023,Internacional,55,46,45,15,13,10,"['Flamengo RJ, Goias, Bahia, Vasco, Coritiba, America MG, Sao Paulo, Gremio, Santos, Vasco, Cruzeiro, Bragantino, Cuiaba, Corinthians, Botafogo RJ']","['Sao Paulo, Athletico-PR, Atletico-MG, Gremio, Fluminense, Cuiaba, Botafogo RJ, Fortaleza, Athletico-PR, Atletico-MG, Bahia, Coritiba, Palmeiras']","['Fortaleza, Santos, Cruzeiro, Palmeiras, Bragantino, Corinthians, Flamengo RJ, Goias, America MG, Fluminense']","['Internacional-2X1-Flamengo RJ', 'Internacional-1X0-Goias', 'Internacional-2X0-Bahia', 'Internacional-2X1-Vasco', 'Coritiba-0X1-Internacional', 'America MG-1X2-Internacional', 'Internacional-2X1-Sao Paulo', 'Internacional-3X2-Gremio', 'Internacional-7X1-Santos', 'Vasco-1X2-Internacional', 'Cruzeiro-1X2-Internacional', 'Internacional-1X0-Bragantino', 'Cuiaba-0X2-Internacional', 'Corinthians-1X2-Internacional', 'Internacional-3X1-Botafogo RJ']","['Sao Paulo-2X0-Internacional', 'Internacional-0X2-Athletico-PR', 'Atletico-MG-2X0-Internacional', 'Gremio-3X1-Internacional', 'Fluminense-2X0-Internacional', 'Internacional-1X2-Cuiaba', 'Botafogo RJ-3X1-Internacional', 'Internacional-0X1-Fortaleza', 'Athletico-PR-2X1-Internacional', 'Internacional-0X2-Atletico-MG', 'Bahia-1X0-Internacional', 'Internacional-3X4-Coritiba', 'Palmeiras-3X0-Internacional']","['Fortaleza-1X1-Internacional', 'Santos-1X1-Internacional', 'Internacional-0X0-Cruzeiro', 'Internacional-0X0-Palmeiras', 'Bragantino-0X0-Internacional', 'Internacional-2X2-Corinthians', 'Flamengo RJ-0X0-Internacional', 'Goias-0X0-Internacional', 'Internacional-1X1-America MG', 'Internacional-0X0-Fluminense']"
